time,open,high,low,close,8day,Plot,Plot,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2019-11-09T21:00:00-03:00,184.85,191.52,183.31,189.04,185.9914704,181.8100476,NaN,NaN,NaN,59.24967815,NaN,NaN,NaN
2019-11-10T21:00:00-03:00,188.88,190,183.82,184.61,185.684477,182.0767098,NaN,NaN,NaN,54.57908132,NaN,NaN,NaN
2019-11-11T21:00:00-03:00,184.61,187.05,182,186.76,185.9234821,182.5227374,NaN,NaN,NaN,56.37640881,NaN,NaN,NaN
2019-11-12T21:00:00-03:00,186.76,189.25,184.99,187.76,186.3315972,183.0215243,NaN,NaN,NaN,57.22425124,NaN,NaN,NaN
2019-11-13T21:00:00-03:00,187.91,188.22,182.81,184.49,185.9223534,183.1613791,NaN,NaN,NaN,53.5585665,NaN,NaN,NaN
2019-11-14T21:00:00-03:00,184.44,186.32,177.21,179.69,184.537386,182.8307716,NaN,NaN,NaN,48.63374108,NaN,NaN,NaN
2019-11-15T21:00:00-03:00,179.64,183.1,178.96,182.37,184.0557446,182.7868886,NaN,NaN,NaN,51.32494488,NaN,NaN,NaN
2019-11-16T21:00:00-03:00,182.43,185.87,180.11,183.72,183.9811347,182.8757563,NaN,NaN,NaN,52.67014676,56.09370144,NaN,NaN
2019-11-17T21:00:00-03:00,183.57,183.72,174.18,177.89,182.6275492,182.4009224,NaN,NaN,NaN,46.6715128,55.18969153,NaN,NaN
2019-11-18T21:00:00-03:00,177.45,178.01,172.46,175.6,181.0658716,181.7532155,NaN,NaN,NaN,44.52636752,54.0122254,NaN,NaN
2019-11-19T21:00:00-03:00,175.4,177.02,173.34,174.33,179.5690113,181.0462426,NaN,NaN,NaN,43.33673202,52.63589522,NaN,NaN
2019-11-20T21:00:00-03:00,174.1,175.32,156.92,160.65,175.3647865,179.1037433,NaN,NaN,NaN,33.08324101,50.87405613,NaN,NaN
2019-11-21T21:00:00-03:00,160.9,162.51,137.82,149.76,169.674834,176.3091011,NaN,NaN,NaN,27.5043973,48.91706741,NaN,NaN
2019-11-22T21:00:00-03:00,149.88,154.31,146.42,151.85,165.7137598,173.9796629,NaN,NaN,NaN,29.94598467,47.04893243,NaN,NaN
2019-11-23T21:00:00-03:00,152,152.83,139.15,140.02,160.0040354,170.7454093,NaN,NaN,NaN,24.84530472,44.59147719,NaN,NaN
2019-11-24T21:00:00-03:00,140.09,151.3,131.66,145.87,156.8631386,168.3763227,NaN,NaN,NaN,31.0954905,42.91407784,NaN,NaN
2019-11-25T21:00:00-03:00,146.1,149.78,143.77,147.68,154.8224411,166.4052443,NaN,NaN,NaN,32.95338503,41.24100472,NaN,NaN
2019-11-26T21:00:00-03:00,147.4,155.48,141.03,153.02,154.4218987,165.1304592,NaN,NaN,NaN,38.24393019,39.8852675,NaN,NaN
2019-11-27T21:00:00-03:00,152.87,154.43,149.38,150.87,153.6325879,163.7723202,NaN,NaN,NaN,36.97873507,38.70099382,NaN,NaN
2019-11-28T21:00:00-03:00,150.47,157.38,150.41,154.45,153.814235,162.8844802,NaN,NaN,NaN,40.50798887,38.12058295,NaN,NaN
2019-11-29T21:00:00-03:00,154.54,155.23,149.71,151.5,153.2999606,161.800244,NaN,NaN,NaN,38.59021816,37.21095961,NaN,NaN
2019-11-30T21:00:00-03:00,150.86,152.4,146.18,151.03,152.7955249,160.7745064,NaN,NaN,NaN,38.27927555,36.18304024,NaN,NaN
2019-12-01T21:00:00-03:00,151.17,151.46,146.81,148.8,151.9076305,159.6340773,NaN,NaN,NaN,36.76558811,35.47547419,NaN,NaN
2019-12-02T21:00:00-03:00,148.88,149.84,145.95,147.38,150.9014904,158.4670223,NaN,NaN,NaN,35.79493894,34.85180072,NaN,NaN
2019-12-03T21:00:00-03:00,146.9,151.72,143.29,145.2,149.6344925,157.2034964,NaN,NaN,NaN,34.29787346,34.20616797,NaN,NaN
2019-12-04T21:00:00-03:00,145.45,148.8,143.93,147.63,149.1890497,156.2917348,NaN,NaN,NaN,37.43880637,34.51727978,NaN,NaN
2019-12-05T21:00:00-03:00,148.17,149.55,145.84,148.54,149.0448165,155.5534743,NaN,NaN,NaN,38.62214955,35.31140494,NaN,NaN
2019-12-06T21:00:00-03:00,148.77,149.45,147.18,147.78,148.7637461,154.8131434,NaN,NaN,NaN,37.97608961,35.88498387,NaN,NaN
2019-12-07T21:00:00-03:00,147.22,151.9,146.3,150.71,149.196247,154.4223679,NaN,NaN,NaN,42.00394209,37.11060082,NaN,NaN
2019-12-08T21:00:00-03:00,150.71,150.96,145.86,147.46,148.8104143,153.7592852,169.3488,NaN,NaN,38.98010855,37.67378782,NaN,NaN
2019-12-09T21:00:00-03:00,147.46,147.85,143.9,145.65,148.1081,152.9869723,168.4194353,NaN,NaN,37.36674231,37.98902763,NaN,NaN
2019-12-10T21:00:00-03:00,145.7,146.17,141.99,142.88,146.9463,152.0244036,167.4178888,NaN,NaN,34.98056548,37.75593015,NaN,NaN
